,Time,Power,Omega
432,1.3739999999999999,1.5187575782896037,15134303036.208578
433,1.3780000000000001,1.5032188301284,14979460599.972095
434,1.3820000000000001,1.4847520394206002,14795440443.84367
435,1.3860000000000001,1.4664814955281988,14613375872.2118
436,1.3900000000000003,1.4363937862326044,14313554151.712015
437,1.3940000000000003,1.4035402999590063,13986171675.29303
438,1.3980000000000004,1.3768722307060746,13720426406.11123
439,1.4020000000000004,1.3650409178530405,13602528278.988363
440,1.4060000000000001,1.3416504747262257,13369444303.314587
441,1.4100000000000001,1.3242021113936846,13195572698.039745
442,1.414,1.3097039585008008,13051099714.014673
443,1.4179999999999997,1.2924711049519484,12879375647.241194
444,1.422,1.273974268641264,12695056088.979431
445,1.426,1.2633082921113796,12588770449.132847
446,1.43,1.2562134487284196,12518070877.794357
447,1.4340000000000002,1.2442765456361835,12399120552.018728
448,1.438,1.2233575620946473,12190664481.969936
449,1.4420000000000004,1.2046563681025115,12004308515.05213
450,1.4460000000000002,1.1786052132618337,11744710750.775606
451,1.4500000000000006,1.1473784546644656,11433538491.155787
452,1.4540000000000004,1.1184777361346174,11145545042.795532
453,1.4580000000000002,1.0957835870372608,10919399583.837498
454,1.4620000000000004,1.0779065586089382,10741256363.689196
455,1.466,1.0602967705905177,10565776173.773495
456,1.4700000000000002,1.059034318044781,10553195930.771492
457,1.4739999999999998,1.0623649934819062,10586385856.603813
458,1.478,1.0565990413791482,10528928585.171677
459,1.482,1.0397337513416887,10360867260.659365
460,1.4859999999999998,1.0226913831461304,10191041365.853498
461,1.4900000000000002,1.0066832219391997,10031521264.540812
462,1.494,1.000113535555877,9966054842.51312
463,1.4980000000000002,0.9868292707104224,9833678159.981089
464,1.5020000000000002,0.9804966160601897,9770573741.033457
465,1.5060000000000004,0.9718128281491061,9684040459.075115
466,1.5100000000000005,0.9633542789928654,9599751664.071121
467,1.5140000000000002,0.9643866742566972,9610039403.865364
468,1.518,0.9589225706632024,9555590029.727383
469,1.522,0.9458085892258007,9424910208.324703
470,1.5259999999999998,0.9482701542671406,9449439515.576574
471,1.5299999999999998,0.942984139175396,9396764779.729311
472,1.534,0.9375659104699884,9342772545.340284
473,1.538,0.9363628763888846,9330784402.79102
474,1.542,0.931032274513117,9277665363.05322
475,1.546,0.923793658978871,9205533113.230139
476,1.5500000000000003,0.9063335166565699,9031544131.22379
477,1.5540000000000003,0.8891161381981594,8859974272.542244
478,1.558,0.883053030041984,8799555863.779335
479,1.5620000000000005,0.8770912999701046,8740147679.86791
480,1.5660000000000003,0.874297489225616,8712307569.611128
481,1.5700000000000003,0.8689757817553678,8659277161.943636
482,1.5740000000000003,0.8519646784688532,8489762819.563666
483,1.578,0.8467910929006087,8438208435.313781
484,1.582,0.8329868056300996,8300649769.113714
485,1.5859999999999996,0.8155020975534172,8126415991.2449875
486,1.59,0.803543199847279,8007246490.825085
487,1.5939999999999999,0.7893690072629052,7866001746.481436
488,1.598,0.7821561003198844,7794125680.802418
489,1.602,0.7885024948050797,7857367016.1539345
490,1.606,0.7808084468527362,7780696417.139031
491,1.6100000000000003,0.7762453173347497,7735225180.7113905
492,1.614,0.7717980217270144,7690908220.334564
493,1.6180000000000003,0.7569539176600045,7542987859.335184
494,1.6220000000000003,0.7478262125136905,7452030976.101028
495,1.6260000000000001,0.7477828807191745,7451599178.084886
496,1.6300000000000001,0.7392514153753716,7366583778.852156
497,1.634,0.7293919429538697,7268334890.723349
498,1.638,0.7154994886407445,7129897646.691092
499,1.6419999999999997,0.700628617216452,6981710551.02491
500,1.646,0.6878968437034066,6854839402.337836
501,1.65,0.6793882533577875,6770051950.71137
502,1.654,0.6738083502529943,6714448643.305507
503,1.6580000000000001,0.6676666880544758,6653247449.522438
504,1.6620000000000001,0.6637435098063909,6614153278.523504
505,1.6660000000000001,0.6694185874845751,6670704993.269442
506,1.6700000000000002,0.6635349922456282,6612075416.988481
507,1.6740000000000004,0.6530543626762343,6507636745.418468
508,1.6780000000000004,0.6450660661290704,6428033981.675205
509,1.6820000000000002,0.630170992065993,6279605708.565778
510,1.6860000000000002,0.6145392735030925,6123836829.391465
511,1.69,0.6065745412525283,6044468882.06043
512,1.694,0.6005201784514012,5984137620.0912895
513,1.6979999999999997,0.603126444450716,6010108861.315329
514,1.702,0.5961590151755256,5940678961.809685
515,1.7059999999999997,0.5859960086261468,5839405379.326238
516,1.7100000000000002,0.5838712544231597,5818232366.302212
517,1.714,0.5753135428089795,5732955424.993816
518,1.7180000000000004,0.5726655758593109,5706568636.9909
519,1.7220000000000002,0.5819973329147219,5799558881.88299
520,1.726,0.5884101163926121,5863461778.46592
521,1.7300000000000004,0.5912889051774536,5892148688.3913965
522,1.7340000000000002,0.5910117816782758,5889387173.930522
523,1.7380000000000007,0.5874008918339526,5853404932.975451
524,1.742,0.585541426116502,5834875499.407105
525,1.7460000000000002,0.5737403881693917,5717279059.404811
526,1.7499999999999998,0.5742239002775225,5722097220.558857
527,1.7539999999999996,0.5744001591778359,5723853627.011279
528,1.758,0.5693435121395142,5673464526.262695
529,1.7619999999999998,0.5671427368174893,5651533968.605401
530,1.766,0.5714187577995927,5694144190.445559
531,1.77,0.5700788775260475,5680792386.061538
532,1.7740000000000002,0.5690579746056936,5670619166.590536
533,1.7780000000000002,0.5599984702468049,5580341898.983626
534,1.782,0.5564861325301768,5545341722.438783
535,1.7860000000000003,0.5512348835091034,5493013427.825089
536,1.7900000000000003,0.5479837597538834,5460616228.414813
537,1.7940000000000005,0.5563617227607836,5544101988.607935
538,1.7980000000000005,0.5555679085722078,5536191690.969864
539,1.8020000000000005,0.5449403764069698,5430289146.27481
540,1.806,0.5360703547291328,5341900059.083354
541,1.8099999999999998,0.5250769472049395,5232351594.436976
542,1.8139999999999998,0.5190131421139077,5171926240.77156
543,1.8179999999999998,0.519470120020983,5176479990.642767
544,1.822,0.5223620752433193,5205298103.110245
545,1.826,0.5267000080768239,5248525271.811462
546,1.8300000000000003,0.5223193244477455,5204872094.704096
547,1.834,0.5222703994026349,5204384560.373832
548,1.8380000000000003,0.5246369198649207,5227966755.6692505
549,1.8420000000000003,0.5214628479828561,5196337372.278141
550,1.8460000000000003,0.5149774362830489,5131710741.022091
551,1.8500000000000005,0.5118800340324721,5100845364.641183
552,1.8539999999999999,0.5046934485097787,5029231589.901334
553,1.8580000000000003,0.5034729784930299,5017069699.587749
554,1.8619999999999997,0.5050041723684275,5032327929.372882
555,1.866,0.507960565978458,5061788165.442222
556,1.8699999999999999,0.505782237559335,5040081289.454471
557,1.8739999999999999,0.49821255734099107,4964650005.390934
558,1.8780000000000001,0.4932764455896042,4915462029.552018
559,1.882,0.48836242401253604,4866494180.609613
560,1.8860000000000003,0.48375953141013905,4820626708.088917
561,1.8900000000000001,0.4830047056523748,4813104927.180073
562,1.8940000000000001,0.48160734478013983,4799180333.029135
563,1.8980000000000004,0.47375290032724166,4720911395.161448
564,1.9020000000000001,0.4614369490515421,4598183883.246392
565,1.9060000000000004,0.45219090005092993,4506047712.561084
566,1.9100000000000004,0.44791264306697176,4463415209.133567
567,1.9140000000000001,0.43963069041355884,4380886184.765214
568,1.9180000000000001,0.43336948671447795,4318493769.077625
569,1.922,0.42889227036061034,4273878650.7554436
570,1.926,0.42976701604238354,4282595424.5294905
571,1.9300000000000002,0.4295837636697159,4280769328.660274
572,1.934,0.4295837636697158,4280769328.660273
573,1.938,0.42539681562759324,4239046711.850219
574,1.9420000000000002,0.42020772435320625,4187337814.425285
575,1.9460000000000002,0.41383089188816174,4123793166.934009
576,1.9500000000000004,0.41115656273220014,4097143681.562899
577,1.9540000000000002,0.41112230882759704,4096802344.025002
578,1.9580000000000002,0.4137623840789554,4123110491.858212
579,1.9620000000000004,0.41463099119454044,4131766095.2899833
580,1.966,0.4108042564628728,4093632976.5512667
581,1.9700000000000002,0.40945953589746864,4080232939.0293026
582,1.9739999999999998,0.4058030501748999,4043796338.6369963
583,1.978,0.4000983371824053,3986949310.251965
584,1.9819999999999998,0.39647793496587586,3950872279.2358475
585,1.9860000000000002,0.39644416521540143,3950535766.2567897
586,1.99,0.3941363089746146,3927538155.439
587,1.9939999999999998,0.3938755689970693,3924939901.5173516
588,1.9980000000000002,0.3950139277509991,3936283559.380969
589,2.0020000000000002,0.39541931137824293,3940323176.202197
590,2.0060000000000002,0.3928205816330504,3914427033.173732
591,2.0100000000000002,0.38665065757946865,3852944212.167855
592,2.0140000000000007,0.384585723173883,3832367298.846888
593,2.0180000000000002,0.3829357726567558,3815925668.2154393
594,2.0220000000000002,0.38076785736962004,3794322558.2910156
595,2.0260000000000007,0.3802323165343318,3788985934.8526363
596,2.0300000000000002,0.3810763693851655,3797396856.9153123
597,2.0340000000000003,0.3710339376242906,3697324792.9716454
598,2.0380000000000003,0.3628920125641081,3616191132.8534365
599,2.0420000000000007,0.358992357826657,3577331371.837701
600,2.0460000000000003,0.35982720282820885,3585650538.3869658
601,2.05,0.36066204782976086,3593969704.9362326
602,2.0540000000000003,0.36660473028287105,3653188080.784349
603,2.058,0.3772213664463892,3758982047.6561418
604,2.062,0.38273016515834907,3813876805.2290835
605,2.066,0.37991597276747896,3785833593.4259295
606,2.0700000000000003,0.3786238925089057,3772958112.532941
607,2.074,0.3762012088832985,3748816255.6132255
608,2.078,0.3740725674238279,3727604506.3758354
609,2.0820000000000003,0.37533663172262327,3740200810.3737164
610,2.0859999999999994,0.36971005231363213,3684132377.1686873
611,2.09,0.36873729471714056,3674438922.165383
612,2.094,0.36919583467047223,3679008237.7079897
613,2.098,0.37260894626883895,3713019633.5781937
614,2.102,0.3748777949877113,3735628537.425375
615,2.106,0.36909991227592776,3678052378.3873534
616,2.1100000000000003,0.3603005605435977,3590367511.7944603
617,2.114,0.3624829749764782,3612115104.596601
618,2.1180000000000003,0.36421138397553243,3629338567.995978
619,2.1220000000000003,0.36827998052691613,3669881821.2583313
620,2.1260000000000003,0.3721351835423304,3708298624.2658877
621,2.1300000000000003,0.3672522179117978,3659640245.453979
622,2.1340000000000003,0.35690722796774504,3556553212.3699074
623,2.1380000000000003,0.34114759458566757,3399509671.8118973
624,2.1420000000000003,0.33392103701605574,3327497578.6835904
625,2.146000000000001,0.3351943091641328,3340185638.1948814
626,2.1500000000000004,0.33849386874268594,3373065496.8778486
627,2.1540000000000004,0.3391694448426134,3379797561.0113735
628,2.1580000000000004,0.33662463587187486,3354438734.373752
629,2.162,0.32959936416679503,3284432439.4809766
630,2.1659999999999995,0.3306619374917385,3295020901.344651
631,2.1699999999999995,0.3302583618060359,3290999300.522519
632,2.174,0.32716833908770115,3260207460.615644
633,2.178,0.32125807458571276,3201312127.1694903
634,2.182,0.3144665117639359,3133634723.4129453
635,2.186,0.31476389205274274,3136598095.2322097
636,2.19,0.3202009263697895,3190777726.1020155
637,2.194,0.3212718386143948,3201449284.6619377
638,2.1979999999999995,0.3204710678862418,3193469665.639367
639,2.202,0.318499521737433,3173823359.150121
640,2.2059999999999995,0.3101734142134982,3090854334.8762174
641,2.21,0.3062460314469478,3051718266.1725497
642,2.214,0.3073439403868429,3062658844.734961
643,2.2180000000000004,0.31247537653395335,3113793213.2289667
644,2.222,0.31677128987072545,3156601660.8610234
645,2.226,0.3127841166031094,3116869784.3900404
646,2.2300000000000004,0.30254118255213897,3014799730.4701343
647,2.234,0.2990549330996114,2980059521.480502
648,2.2380000000000004,0.2947090181099966,2936752811.204526
649,2.2420000000000004,0.29624262126640843,2952035049.290581
