,Time,Power,Omega
1096,1.4552,2.276749169568431,52702527073.34331
1097,1.4568,2.2723315319956363,52600266944.34342
1098,1.4584000000000001,2.265236948091147,52436040465.072845
1099,1.46,2.2560181980440737,52222643473.24244
1100,1.4616,2.2560181980440737,52222643473.24244
1101,1.4632,2.2582429310938053,52274141923.46771
1102,1.4647999999999999,2.259877713914847,52311984118.39923
1103,1.4664000000000001,2.2604287118646234,52324738700.56998
1104,1.4680000000000002,2.2601336263135132,52317908016.51651
1105,1.4696,2.2612175118128905,52342997958.63172
1106,1.4711999999999998,2.2683105844050666,52507189453.820984
1107,1.4727999999999999,2.274557081697069,52651784298.54325
1108,1.4744,2.2815847600337724,52814462037.8188
1109,1.4760000000000002,2.283852084514656,52866946400.80222
1110,1.4776000000000002,2.2773056278652253,52715408052.43577
1111,1.4791999999999998,2.275669018510413,52677523576.62992
1112,1.4808,2.274882822180937,52659324587.52168
1113,1.4824,2.279203675048118,52759344329.81754
1114,1.4840000000000002,2.286047986919923,52917777474.99821
1115,1.4856,2.289617836755183,53000412887.85146
1116,1.4872,2.2882760127729926,52969352147.52297
1117,1.4888000000000001,2.291625332002616,53046882685.245735
1118,1.4904,2.2935594248536746,53091653353.094315
1119,1.492,2.295833752965637,53144299837.16751
1120,1.4936,2.2895685569364037,52999272151.30564
1121,1.4952,2.287437150676029,52949934043.4266
1122,1.4968000000000001,2.2814656929913557,52811705856.28137
1123,1.4984000000000002,2.274405282581978,52648270430.138374
1124,1.4999999999999998,2.270623227370693,52560722855.80307
1125,1.5016,2.2700731129331135,52547988725.30355
1126,1.5032,2.2678818709402773,52497265531.02493
1127,1.5048000000000001,2.2635513165752705,52397021217.02014
1128,1.5064,2.2676786452074373,52492561231.65363
1129,1.5079999999999998,2.2693201605791495,52530559272.66549
1130,1.5095999999999998,2.261066742117658,52339507919.39022
1131,1.5112,2.2561458875770914,52225599249.4697
1132,1.5128000000000001,2.2509767237118266,52105942678.514496
1133,1.5144000000000002,2.244171713610406,51948419296.53717
1134,1.516,2.249928729239196,52081683547.203606
1135,1.5175999999999998,2.255985381254959,52221883825.346275
1136,1.5192,2.2559853812549595,52221883825.34628
1137,1.5208,2.2568271612120716,52241369472.50165
1138,1.5224,2.256235005412931,52227662162.336365
1139,1.5240000000000002,2.251272523698756,52112789900.43416
1140,1.5256,2.253457194114904,52163360974.882034
1141,1.5272,2.2564418076155683,52232449250.360374
1142,1.5288,2.260814724502533,52333674178.29937
1143,1.5304,2.2619056138836764,52358926247.30731
1144,1.532,2.2663254406334077,52461237051.69925
1145,1.5336,2.26940362049679,52532491215.20347
1146,1.5352,2.2680593079040867,52501372868.15015
1147,1.5368,2.270842575880432,52565800367.602585
1148,1.5384,2.273627285463727,52630261237.58627
1149,1.54,2.2812424858730544,52806539024.83922
1150,1.5416,2.2790470826517675,52755719505.82794
1151,1.5432000000000001,2.2733310989115902,52623405067.39792
1152,1.5448,2.2716895835362054,52585407026.30105
1153,1.5463999999999998,2.272779548837098,52610637704.56244
1154,1.5479999999999998,2.2722819730109736,52599119745.62438
1155,1.5495999999999999,2.264416444721078,52417047331.50643
1156,1.5512000000000001,2.2573398962328284,52253238338.72287
1157,1.5528000000000002,2.2548926957751845,52196590179.98111
1158,1.5544,2.248613473130927,52051237803.95664
1159,1.5559999999999998,2.2467260007848466,52007546314.464035
1160,1.5575999999999999,2.2552392471131095,52204612201.69235
1161,1.5592000000000001,2.25747560855479,52256379827.65717
1162,1.5608000000000002,2.2556217185883716,52213465708.06415
1163,1.5624,2.257894963365968,52266087114.952965
1164,1.5639999999999998,2.2546045976704936,52189921242.372536
1165,1.5655999999999999,2.2516110811389076,52120626878.21545
1166,1.5672,2.2527147383825907,52146174499.59701
1167,1.5688000000000002,2.2458937693429193,51988281697.75276
1168,1.5704000000000002,2.235811382673122,51754893117.43337
1169,1.5719999999999998,2.232284626486764,51673255242.74916
1170,1.5735999999999999,2.2383461628947914,51813568585.52757
1171,1.5752,2.24163531415161,51889706346.10208
1172,1.5768000000000002,2.242741658162553,51915316161.170204
1173,1.5784000000000002,2.246029585322628,51991425586.17194
1174,1.58,2.2468367340212527,52010109583.82529
1175,1.5816000000000001,2.2443856217425897,51953370873.67105
1176,1.5832,2.2452212125199162,51972713252.77583
1177,1.5848,2.247673548902666,52029480298.67281
1178,1.5864,2.243334918117956,51929049030.50823
1179,1.588,2.242822275908647,51917182312.70015
1180,1.5896000000000001,2.2483771695518637,52045767813.70055
1181,1.5912000000000002,2.2582519292491634,52274350214.101
1182,1.5927999999999998,2.2643280339024177,52415000784.77818
1183,1.5944,2.2659744456833604,52453112168.5963
1184,1.596,2.2624344045783746,52371166772.64755
1185,1.5976000000000001,2.2585629769685895,52281550392.79142
1186,1.5992000000000002,2.258056009110196,52269815025.69897
1187,1.6008,2.2616418892359964,52352821510.09251
1188,1.6023999999999998,2.2709605712338563,52568531741.524445
1189,1.604,2.277036502237667,52709178292.538574
1190,1.6056,2.27319778174273,52620319021.82244
1191,1.6072,2.2655712334561815,52443778552.226425
1192,1.6088000000000002,2.2601331575560355,52317897165.648964
1193,1.6104,2.2624093559160197,52370586942.50045
1194,1.6119999999999999,2.2610233671449644,52338503869.09639
1195,1.6136000000000001,2.2640157569869674,52407772152.47609
1196,1.6152,2.26511375377,52433188744.67593
1197,1.6168000000000002,2.2588345571287958,52287836970.57397
1198,1.6184,2.2588345669925287,52287837198.901115
1199,1.6199999999999997,2.257783853504115,52263515127.41006
1200,1.6216,2.257573337674512,52258642075.79888
1201,1.6232,2.2619616689133273,52360223817.438126
1202,1.6248,2.2589703797048872,52290981011.687195
1203,1.6264000000000003,2.25433512691633,52183683493.433556
1204,1.628,2.2582162947155178,52273525340.63698
1205,1.6295999999999997,2.265888809395729,52451129847.12335
1206,1.6312,2.2707694929056936,52564108632.07623
1207,1.6328,2.2727079173251936,52608979567.71281
1208,1.6344,2.2716583872352345,52584684889.70449
1209,1.6360000000000001,2.2675286663047007,52489089497.79399
1210,1.6376,2.256334277908844,52229960136.77879
1211,1.6392,2.251705951029521,52122822940.49817
1212,1.6408,2.2536033747812994,52166744786.60414
1213,1.6423999999999999,2.2502825105753366,52089872929.984634
1214,1.6440000000000001,2.24759586920137,52027682157.43911
1215,1.6456000000000002,2.248435149970732,52047109953.02619
1216,1.6472,2.244649530877988,51959479881.4349
1217,1.6487999999999998,2.2479301134354253,52035419292.486694
1218,1.6503999999999999,2.2574302531171635,52255329933.26766
1219,1.652,2.2585690701394627,52281691438.41348
1220,1.6536000000000002,2.2506247750844484,52097795719.54741
1221,1.6552,2.2441574027263425,51948088026.07273
1222,1.6568,2.2430598615907913,51922681981.26831
1223,1.6583999999999999,2.2430237632670753,51921846371.923035
1224,1.66,2.243023763267075,51921846371.92302
1225,1.6616,2.2411390801419775,51878219447.73096
1226,1.6632,2.2422342180918546,51903569863.23737
1227,1.6648,2.242567831135408,51911292387.393684
1228,1.6664,2.2387499479593425,51822915462.02181
1229,1.668,2.2370767382610155,51784183756.04202
1230,1.6696,2.2348993296343336,51733780778.57253
1231,1.6712,2.2264764365738015,51538806402.171326
1232,1.6728,2.2248410513156545,51500950261.93644
1233,1.6744,2.226771521919216,51545637081.46333
1234,1.6759999999999997,2.2279000716727286,51571760918.3502
1235,1.6775999999999998,2.22873354403126,51591054259.982864
1236,1.6792,2.2265592459273615,51540723285.35559
1237,1.6808,2.218139473427574,51345821144.15679
1238,1.6824000000000001,2.208107989069524,51113610858.09083
1239,1.6840000000000002,2.2013305042770575,50956724636.042984
1240,1.6856,2.2057215502349767,51058369218.40224
1241,1.6872,2.214196751754013,51254554438.7503
1242,1.6888,2.218569651492073,51355778969.72391
1243,1.6904000000000001,2.215274881062937,51279511135.716125
1244,1.6920000000000002,2.2134249622749693,51236688941.55021
1245,1.6936,2.2104503813711656,51167832902.110306
1246,1.6951999999999998,2.2056216238456754,51056056107.53878
1247,1.6968,2.2032360679975724,51000834907.35121
1248,1.6984000000000001,2.1928977971315784,50761523081.7495
1249,1.7000000000000002,2.185836934655498,50598077191.09949
1250,1.7016000000000002,2.1833840949997585,50541298495.36477
1251,1.7032,2.1766196980677623,50384715233.05005
1252,1.7047999999999999,2.1818170460233195,50505024213.502754
1253,1.7064,2.186198721786549,50606451893.20714
1254,1.708,2.1775042403363223,50405190748.52598
1255,1.7096,2.1726017376513846,50291706890.07834
1256,1.7112000000000003,2.166654780608188,50154045847.41176
1257,1.7128,2.164504490877883,50104270622.17321
1258,1.7144,2.1656210894205516,50130117810.660904
1259,1.716,2.17000090578087,50231502448.63123
1260,1.7176,2.175192420055072,50351676390.1637
1261,1.7192,2.1738546056708485,50320708464.60297
1262,1.7208,2.1703601329376037,50239817892.07415
1263,1.7224,2.170949407401088,50253458504.654816
1264,1.724,2.171244047858767,50260278885.61959
1265,1.7256,2.169910848180842,50229417781.96392
1266,1.7271999999999998,2.1702077019787374,50236289397.65595
1267,1.7288000000000001,2.1667214526656937,50155589182.07624
1268,1.7304,2.163461679644922,50080131473.26208
1269,1.732,2.159684689294783,49992701141.08293
1270,1.7336,2.1637557579433673,50086938841.28164
1271,1.7351999999999999,2.1707956171838965,50249898545.92353
1272,1.7368000000000001,2.1779064480479686,50414501112.22149
1273,1.7384000000000002,2.180130339186714,50465980073.76652
1274,1.74,2.1839825976596448,50555152723.60288
1275,1.7416,2.189172155762989,50675281383.40251
1276,1.7432,2.1875404332020123,50637510027.82435
1277,1.7448,2.182407249067612,50518686321.00953
1278,1.7464000000000002,2.188412470419669,50657696074.529366
1279,1.7480000000000002,2.1890008614126812,50671316236.404655
1280,1.7496,2.1879587539415346,50647193378.27626
1281,1.7511999999999999,2.194186529514676,50791354849.87675
1282,1.7528,2.1906912790909963,50710446275.25454
1283,1.7544000000000002,2.1852748040700813,50585064909.029655
1284,1.7560000000000002,2.180376890462561,50471687279.22594
1285,1.7576,2.1790426102801104,50440801163.89144
1286,1.7592,2.181258168064711,50492087223.72016
1287,1.7608,2.1869478705672147,50623793300.167
1288,1.7623999999999997,2.1880457391339827,50649206924.39774
1289,1.764,2.188339278573749,50656001818.836784
1290,1.7656,2.1861831828327967,50606092195.20362
1291,1.7672,2.1770127721528025,50393814170.20376
1292,1.7688000000000001,2.168358747451209,50193489524.33353
1293,1.7703999999999998,2.1627362915712047,50063340082.66677
1294,1.772,2.1627362818176383,50063339856.88978
1295,1.7736,2.1687151205353747,50201738901.281815
1296,1.7752,2.1765310222395113,50382662551.84053
1297,1.7768000000000002,2.182710144642167,50525697792.642746
1298,1.7784,2.1948621915062967,50806995173.75687
1299,1.7799999999999998,2.1975300219161737,50868750507.318825
1300,1.7816,2.195664760073287,50825573149.84459
1301,1.7832000000000001,2.1959569645596897,50832337142.5854
1302,1.7848,2.1889436863041474,50669992738.52193
1303,1.7864,2.184345135003609,50563544791.75021
1304,1.7879999999999998,2.189198061532488,50675881053.992775
1305,1.7896,2.188124758621127,50651036079.19274
1306,1.7912,2.190819379348195,50713411558.985985
1307,1.7928,2.1911109084345677,50720159917.466835
1308,1.7944000000000002,2.189786641263614,50689505584.80587
1309,1.796,2.1855223135359165,50590794294.812874
1310,1.7975999999999999,2.186309638038959,50609019399.04997
1311,1.7992000000000001,2.1894946023468758,50682745424.69619
1312,1.8008,2.1854376028477036,50588833399.252396
1313,1.8024,2.182501990764404,50520879415.84268
1314,1.8040000000000003,2.1819650070619794,50508449237.545815
1315,1.8055999999999999,2.179815676676246,50458696219.357544
1316,1.8072,2.182255974130438,50515184586.35272
1317,1.8088,2.182255974130438,50515184586.35272
1318,1.8104,2.1782907220028553,50423396342.65868
1319,1.8120000000000003,2.1809791810750734,50485629191.55262
1320,1.8136,2.1769287587429265,50391869415.34551
1321,1.8152,2.173173195616365,50304935083.71215
1322,1.8168,2.168304255523214,50192228137.11143
1323,1.8183999999999998,2.1608067544276195,50018674871.009705
1324,1.8199999999999998,2.152773650028066,49832723380.2793
1325,1.8216,2.1426072705324173,49597390521.58373
1326,1.8232000000000002,2.1399748037214184,49536453789.84764
1327,1.8248,2.141580801113055,49573629655.39478
1328,1.8263999999999998,2.1388695672009406,49510869611.13288
1329,1.8279999999999998,2.1351341182511843,49424400885.44407
1330,1.8296000000000001,2.134319794533166,49405550799.37884
1331,1.8312,2.129774482954442,49300335253.57504
1332,1.8328,2.13006370595835,49307030230.51735
1333,1.8344,2.1274133651024623,49245679747.74217
1334,1.8359999999999999,2.1261006445309136,49215292697.474846
1335,1.8376,2.122640831853013,49135204441.04197
1336,1.8392000000000002,2.125551915165048,49202590628.82055
1337,1.8408,2.1237416120019286,49160685463.00761
1338,1.8424,2.1226944577069444,49136445780.25334
1339,1.8439999999999999,2.1277808317138573,49254185919.30225
1340,1.8456,2.12885362965103,49279019204.88495
1341,1.8472000000000002,2.129924992029545,49303819259.94317
1342,1.8488,2.1366055325408793,49458461401.40924
1343,1.8504,2.14188874812191,49580758058.37754
1344,1.852,2.1344386151978094,49408301277.727066
1345,1.8536,2.119547665344418,49063603364.45412
1346,1.8552,2.107857481803951,48792997263.98035
1347,1.8568,2.1044352130557833,48713778079.99497
1348,1.8584,2.100227410434364,48616375241.5362
1349,1.86,2.101321417102762,48641699469.97134
1350,1.8616,2.1061063875561934,48752462674.91187
1351,1.8631999999999997,2.110081346654063,48844475616.99219
1352,1.8648,2.1114402343610488,48875931350.950195
1353,1.8664,2.1120153578309844,48889244394.23574
1354,1.868,2.1101860415301776,48846899109.49485
1355,1.8696000000000002,2.1080701715978947,48797920638.84015
1356,1.8712,2.0998748168729806,48608213353.541214
1357,1.8727999999999998,2.096459097479181,48529145774.98104
1358,1.8744,2.096746222066494,48535792177.46513
1359,1.8760000000000001,2.093850711154196,48468766461.90268
1360,1.8776,2.0861665872931785,48290893224.37913
1361,1.8792000000000002,2.0800806839890758,48150015833.080444
1362,1.8808,2.0903972239958613,48388824629.53382
1363,1.8823999999999999,2.093547229633506,48461741426.70152
1364,1.884,2.0914110995360393,48412293970.741646
1365,1.8856,2.0943445961553677,48480198985.07795
1366,1.8872000000000002,2.092809079480602,48444654617.60652
1367,1.8888000000000003,2.092250710780196,48431729416.20824
1368,1.8903999999999999,2.0938328482545203,48468352968.85463
1369,1.892,2.0917629211210618,48420437988.91346
1370,1.8936,2.0933806790687957,48457886089.55545
1371,1.8952,2.089976455740309,48379084623.618256
1372,1.8968000000000003,2.081306419513054,48178389340.57995
1373,1.8984,2.0820827976752736,48196361057.298
1374,1.9,2.085497320172587,48275400929.92098
1375,1.9016,2.0889040564024035,48354260564.870445
1376,1.9032,2.0875694474762505,48323366839.72801
1377,1.9048,2.0854670289137527,48274699743.3739
1378,1.9064,2.0847015957678035,48256981383.51397
1379,1.9080000000000001,2.0857516619253444,48281288470.49408
1380,1.9096,2.082075905109072,48196201507.154434
1381,1.9112,2.077436244160255,48088801948.154045
1382,1.9128,2.0768724793251243,48075751836.22972
1383,1.9144000000000003,2.081593185075702,48185027432.307915
1384,1.9160000000000004,2.084213267184052,48245677481.112305
1385,1.9176,2.0837345979136135,48234597173.92623
1386,1.9191999999999998,2.0716746381971634,47955431439.749146
1387,1.9207999999999998,2.06216940466913,47735402885.85948
1388,1.9224,2.0546031793960693,47560258782.316414
1389,1.9240000000000002,2.0459279010992533,47359442155.075294
1390,1.9256000000000002,2.0404783844304184,47233295935.88931
1391,1.9272000000000005,2.0391667453684543,47202933920.56607
1392,1.9288,2.0323919504361694,47046109963.80022
1393,1.9304000000000001,2.0261863589122924,46902462011.85861
1394,1.932,2.0334946730181334,47071635949.49382
1395,1.9336,2.0428407599411957,47287980554.194336
1396,1.9352,2.0496548373229078,47445713826.91916
1397,1.9368000000000003,2.0527799455001454,47518054293.98484
1398,1.9384,2.0498922008584364,47451208353.204544
1399,1.9400000000000002,2.0449696931793757,47337261416.18925
1400,1.9415999999999998,2.0358497214478537,47126150959.441055
1401,1.9431999999999998,2.027055533523721,46922581794.53057
1402,1.9448,2.0207896371997425,46777537898.14219
1403,1.9464000000000001,2.0176451719021364,46704749349.58649
1404,1.9480000000000002,2.0168520726764063,46686390571.213104
1405,1.9496,2.01713289903684,46692891181.40832
1406,1.9511999999999996,2.0225629666829024,46818587191.73385
1407,1.9527999999999996,2.024557560445833,46864758343.65354
1408,1.9544,2.023760181955396,46846300508.22675
1409,1.956,2.0242776779360994,46858279581.85415
1410,1.9576,2.0263899401219105,46907174539.85904
1411,1.9592000000000003,2.0249239697886297,46873240041.40346
1412,1.9607999999999999,2.013342396800704,46605148074.09037
1413,1.9624000000000001,2.006929685213414,46456705676.23643
1414,1.9640000000000002,2.0056282378140025,46426579579.027824
1415,1.9656000000000002,1.9981226597784754,46252839346.72396
1416,1.9672000000000005,1.9926832026956685,46126925988.32565
1417,1.9688,1.9898623064208742,46061627463.44616
1418,1.9703999999999997,1.9857519898300693,45966481246.066414
1419,1.972,1.9821301953101713,45882643409.957664
1420,1.9736,1.979799486822623,45828691824.59775
1421,1.9751999999999998,1.9766656534061438,45756149384.401474
1422,1.9768,1.9820565135871964,45880937814.51843
1423,1.9784,1.985111773836008,45951661431.38907
1424,1.9800000000000002,1.98566835991385,45964545368.37615
1425,1.9816000000000003,1.9844042970126432,45935284653.07044
1426,1.9832000000000003,1.9803338111418038,45841060443.097305
1427,1.9848000000000006,1.9762633252709645,45746836233.124176
1428,1.9864000000000002,1.9685303431699854,45567832017.82373
1429,1.9879999999999998,1.963682920395107,45455623157.294136
1430,1.9895999999999996,1.9654789082610262,45497196950.48672
1431,1.9911999999999996,1.9682526003665628,45561402786.26302
1432,1.9927999999999997,1.9636124560516455,45453992038.23253
1433,1.9944,1.961294223361645,45400329244.48252
1434,1.996,1.9564349569307746,45287846225.249405
1435,1.9976,1.953919867169941,45229626554.85973
1436,1.9992000000000003,1.9559807082366951,45277331209.182755
1437,2.0008000000000004,1.963450169758579,45450235411.07821
1438,2.0024000000000006,1.9698225074623383,45597743228.29486
1439,2.0040000000000004,1.966015387136228,45509615442.96823
1440,2.0056000000000007,1.9596137307161592,45361428951.76294
1441,2.0072,1.9560452583193773,45278825424.059654
1442,2.0088000000000004,1.9573454312425087,45308922019.50251
1443,2.0103999999999993,1.9565624936569077,45290798464.280266
1444,2.0119999999999996,1.955503703313217,45266289428.546684
1445,2.0136,1.9524915734792279,45196564200.90805
1446,2.0151999999999997,1.9443469435453817,45008031100.58753
1447,2.0168,1.933405622805062,44754759787.154205
1448,2.0184,1.930605043431599,44689931560.91664
1449,2.02,1.9273066921413116,44613580836.60443
1450,2.0216000000000003,1.9293789700509796,44661550232.66156
1451,2.0232000000000006,1.9319224560409156,44720427223.169334
1452,2.0248,1.9367635686838127,44832490015.828995
1453,2.0263999999999998,1.9357907050806464,44809970025.01496
1454,2.028,1.9302200326553478,44681019274.42934
1455,2.0296,1.9259013289299458,44581049280.785774
1456,2.0312,1.925125704159054,44563095003.6818
1457,2.0328000000000004,1.9190980760874108,44423566576.097466
1458,2.0344,1.91354678214269,44295064401.45115
1459,2.036,1.9097415836640346,44206981103.33413
1460,2.0376000000000003,1.9062123700216953,44125286343.094795
1461,2.0392,1.9077028706851824,44159788673.268105
1462,2.0408000000000004,1.9086894510715124,44182626182.21093
1463,2.0424,1.9089297351217016,44188188313.00235
1464,2.044,1.902882722730032,44048211174.30629
1465,2.0455999999999994,1.902413629935993,44037352544.81465
1466,2.0471999999999997,1.9033975536867809,44060128557.56437
1467,2.0488,1.9016612883846236,44019937231.12554
1468,2.0504,1.9026720893640299,44043335401.94513
1469,2.052,1.8991219354779358,43961155913.8411
1470,2.0536000000000003,1.8951108796313305,43868307398.87339
1471,2.0552,1.8939547702724893,43841545608.15947
1472,2.0568000000000004,1.88817098928124,43707661788.91759
1473,2.0584000000000007,1.87741139726235,43458597158.850685
1474,2.0600000000000005,1.868636774036249,43255480880.46872
1475,2.0616000000000008,1.869650644468068,43278950103.4275
1476,2.0632000000000006,1.8771398937441313,43452312355.18822
1477,2.0648,1.8803830261206604,43527384863.904175
1478,2.0664,1.8858873190054368,43654799051.05177
1479,2.068,1.8868879609385238,43677962058.76212
1480,2.0696,1.8821620089138114,43568565021.15304
1481,2.0711999999999997,1.8761755482607578,43429989543.07309
1482,2.0728,1.8737216555030944,43373186469.979034
1483,2.0744,1.8685117536197755,43252586889.34665
1484,2.076,1.8687816570261844,43258834653.383896
1485,2.0776000000000003,1.8702416159773663,43292629999.47607
1486,2.0792,1.867485956809087,43228841592.80293
1487,2.0808,1.859986563879152,43055244534.239624
1488,2.0824,1.8562405383115281,42968530979.43352
1489,2.084,1.8597173366994553,43049012423.598495
1490,2.0856,1.8624377222110988,43111984310.44209
1491,2.0872,1.8607207186978618,43072238858.746796
1492,2.0888000000000004,1.8535063646797154,42905239923.141556
1493,2.0904000000000003,1.8552249962417673,42945023061.152016
1494,2.092,1.850080962929624,42825948215.96352
1495,2.0936000000000003,1.8404463731118583,42602925303.515236
1496,2.0952,1.843652739806002,42677146754.76856
1497,2.0968000000000004,1.8468902945824595,42752090152.37174
1498,2.0984000000000003,1.8444564570888093,42695751321.50021
1499,2.0999999999999996,1.8463967946584847,42740666543.02048
1500,2.1015999999999995,1.8451003174548846,42710655496.64085
1501,2.1031999999999997,1.84456090534823,42698169105.2831
1502,2.1047999999999996,1.8433020273386564,42669028410.61704
1503,2.1064,1.84275649484813,42656400343.70671
1504,2.108,1.8407829169664747,42610715670.52024
1505,2.1096,1.8395227015027855,42581544016.26818
1506,2.1112,1.8378170562457625,42542061487.170425
1507,2.1128000000000005,1.8370541607599602,42524401869.44352
1508,2.1144000000000003,1.8316420181178545,42399120789.765144
1509,2.1160000000000005,1.8274422136770072,42301903094.37517
1510,2.117600000000001,1.8261871387310684,42272850433.58955
1511,2.1191999999999998,1.82128344253051,42159338947.46551
1512,2.1208,1.8195487670526709,42119184422.515526
1513,2.1224,1.8136666637633447,41983024624.15149
1514,2.124,1.8171316690839372,42063233080.64669
1515,2.1256,1.814629343613088,42005308879.93259
1516,2.1271999999999998,1.8115187499134848,41933304396.14548
1517,2.1288,1.808805627018919,41870500625.437935
1518,2.1304,1.8026774965163033,41728645752.6922
1519,2.132,1.8058670038537572,41802476941.05919
1520,2.1336000000000004,1.806081091316882,41807432669.37226
1521,2.1352,1.8023524079338877,41721120554.02518
1522,2.1368,1.8035823607303043,41749591683.57185
1523,2.1384,1.8084269642134463,41861735282.71866
1524,2.1399999999999997,1.8086280516421485,41866390084.30898
1525,2.1416,1.796689435154834,41590033221.176704
1526,2.1432,1.7852647176761864,41325572168.43024
1527,2.1448,1.778916268843969,41178617334.35113
1528,2.1464000000000003,1.7747769637834194,41082800087.57915
1529,2.1480000000000006,1.7747769592504545,41082799982.64941
1530,2.1496,1.7713430795506773,41003312026.63604
1531,2.1512000000000002,1.7674737423487092,40913744035.84975
1532,2.1528000000000005,1.7669874548972824,40902487381.88153
1533,2.1544,1.7658016423069938,40875038016.36559
1534,2.1559999999999997,1.7624231094801561,40796831237.96657
1535,2.1575999999999995,1.7585628029549962,40707472290.62491
1536,2.1592,1.760268568631373,40746957607.2077
1537,2.1607999999999996,1.7633694009671503,40818736133.49885
1538,2.1624,1.7605166856238366,40752701056.10732
1539,2.164,1.7559142388004847,40646162935.1964
1540,2.1656,1.751106318120554,40534868475.01282
1541,2.1672000000000002,1.749878294996319,40506442013.80367
1542,2.1688000000000005,1.7551496143428096,40628463294.972435
1543,2.1704000000000003,1.7481651306491526,40466785431.693344
1544,2.1720000000000006,1.7407071920526713,40294147964.182205
1545,2.173600000000001,1.7385299526303604,40243748903.48056
1546,2.1752000000000002,1.7301358274916154,40049440451.19479
1547,2.1768,1.725573001288245,39943819474.26493
1548,2.1784,1.7212742768946483,39844311965.153885
1549,2.1799999999999997,1.7186716594911025,39784066191.92367
1550,2.1816,1.7132083362953427,39657600377.207
1551,2.1832,1.7070142714200836,39514219245.835266
1552,2.1847999999999996,1.6989257109689486,39326984050.20714
1553,2.1864,1.6917607453941006,39161128365.60417
1554,2.188,1.6922505316303234,39172466009.96118
1555,2.1896,1.6917814464114207,39161607555.819916
1556,2.1912000000000003,1.6797057336500187,38882077167.8245
1557,2.1928,1.6726364050631706,38718435302.3882
1558,2.1944,1.6728772387401394,38724010156.021736
1559,2.1959999999999997,1.6766793002253195,38812020838.54906
1560,2.1976,1.676190133392011,38800697532.22247
1561,2.1992000000000003,1.676419851441177,38806015079.65687
1562,2.2008,1.6750171565491148,38773545290.48876
1563,2.2024000000000004,1.6773817003900835,38828280101.6223
1564,2.2040000000000006,1.6724527490767518,38714184006.40629
1565,2.2056,1.6684629271697788,38621827017.818954
1566,2.2072000000000003,1.6630059974026195,38495509199.134705
1567,2.2088000000000005,1.660408206639655,38435375153.69571
1568,2.2104,1.6592514963432046,38408599452.38899
1569,2.2119999999999997,1.6519872365361614,38240445290.18892
1570,2.2135999999999996,1.6482640415442287,38154260220.93121
1571,2.2151999999999994,1.6466476847013523,38116844553.27204
1572,2.2167999999999997,1.6405327685303983,37975295567.83329
1573,2.2184,1.6330352667743144,37801742286.44246
1574,2.2199999999999998,1.6307163030717446,37748062571.105194
1575,2.2216,1.6377487124987942,37910849826.36097
1576,2.2232000000000003,1.6382357139088017,37922123007.148186
1577,2.2248,1.6373375700188388,37901332639.32497
1578,2.2264000000000004,1.6326639530912332,37793147062.297066
1579,2.2280000000000006,1.6247155684345227,37609156676.72506
1580,2.2296000000000005,1.626370773891214,37647471617.85217
1581,2.2312000000000003,1.6289221733822887,37706531791.25668
1582,2.2328,1.6256608965407604,37631039271.776855
1583,2.2344,1.6202926951428647,37506775350.52927
1584,2.2359999999999998,1.6156234766227477,37398691588.489525
1585,2.2376,1.6116668819137994,37307103748.00461
1586,2.2392,1.6037784096267693,37124500222.84188
1587,2.2407999999999997,1.5938067952094033,36893675815.03248
1588,2.2424,1.5903154366459076,36812857329.76637
1589,2.244,1.5898675276387575,36802489065.711975
1590,2.2456,1.5871390632771751,36739330168.453125
1591,2.2472000000000003,1.5836596661680797,36658788568.70554
1592,2.2488,1.5741802104539426,36439356723.470894
1593,2.2503999999999995,1.5725991467523317,36402758026.67434
1594,2.252,1.5749327694215167,36456777069.94251
1595,2.2536,1.5793417637264542,36558837123.29755
1596,2.2552,1.582104827817175,36622796940.21238
1597,2.2568,1.5761156822655704,36484159311.70302
1598,2.2584000000000004,1.5715156613953032,36377677347.113495
1599,2.2600000000000002,1.5660319818302175,36250740320.14392
1600,2.2616,1.5651439882118199,36230184912.310646
1601,2.2632000000000003,1.5642551111375924,36209609054.11093
1602,2.2648,1.563365350607533,36189012745.54474
1603,2.2664000000000004,1.5629816277009798,36180130270.85601
1604,2.2680000000000002,1.5602164329641623,36116121133.42968
1605,2.2695999999999996,1.555881806045657,36015782547.353165
1606,2.2711999999999994,1.5620660194527474,36158935635.48026
1607,2.2727999999999997,1.566869462932603,36270126456.77322
1608,2.2744,1.5643681841708854,36212226485.43716
1609,2.276,1.5549823813844603,35994962532.04769
1610,2.2776,1.5492935535624064,35863276702.83348
1611,2.2792000000000003,1.5452289734839737,35769189201.01791
1612,2.2808,1.5386155240737969,35616100094.30085
1613,2.2824000000000004,1.5285817496138079,35383836796.61591
1614,2.2840000000000007,1.526529274859119,35336325806.92405
1615,2.2856000000000005,1.527902141520209,35368105127.78261
1616,2.2872000000000003,1.5295175906945029,35405499784.59497
1617,2.2888,1.5279592503737112,35369427091.984055
1618,2.2903999999999995,1.52547183567881,35311848048.1206
1619,2.292,1.5229864274562968,35254315450.377235
1620,2.2936,1.5166586188419164,35107838399.11843
1621,2.2952,1.5152955895234137,35076286794.52346
1622,2.2968,1.5123819871118418,35008842294.25559
1623,2.2984,1.5092246789849184,34935756457.98422
1624,2.3,1.5029167471584532,34789739517.556786
1625,2.3016,1.495258365620699,34612462167.145805
